T,tsne-2d-one,tsne-2d-two
0.1,-68.51521,-86.71809
0.1,47.09671,52.343132
0.1,123.40828,-9.284924
0.1,-174.88554,-13.67506
0.1,119.06721,-5.4582133
0.1,-136.57974,10.474378
0.1,44.347775,57.282097
0.1,82.795715,39.350285
0.1,62.166023,54.18276
0.1,78.71973,-15.488971
0.1,-70.38851,-93.66567
0.1,48.28467,46.76211
0.1,-86.755035,-140.31358
0.1,-100.90097,-23.588469
0.1,121.01487,-1.6410762
0.1,52.003826,66.97721
0.1,155.50984,-11.081549
0.1,-136.25946,6.8223453
0.1,103.027405,-14.545042
0.1,-139.45007,14.327798
0.1,57.747223,50.516113
0.1,69.52012,38.46964
0.1,136.03348,8.31896
0.1,-125.30276,-43.513805
0.1,139.45915,-5.6614213
0.1,64.198425,68.628
0.1,-117.71098,18.056065
0.1,108.904945,-18.836533
0.1,131.13167,-20.887724
0.1,-90.22404,-98.50583
0.1,-150.50992,23.5056
0.1,44.37132,77.737076
0.1,59.004036,100.41869
0.1,-187.99365,-50.199505
0.1,114.746155,-21.189346
0.1,24.118004,78.740555
0.1,-187.2762,-39.577137
0.1,-179.47337,-27.73141
0.1,-126.22276,-16.301805
0.1,113.43943,-74.18323
0.1,-117.457436,-121.72381
0.1,46.222767,68.99477
0.1,50.361816,56.262375
0.1,140.77293,-45.140606
0.1,108.50478,-57.4235
0.1,79.33923,61.356823
0.1,85.408585,-37.264305
0.1,129.30438,-6.656696
0.1,136.66153,-20.136549
0.1,81.13133,42.43442
0.1,-167.64525,-7.0836253
0.1,131.25076,-26.930218
0.1,-90.22475,-98.50466
0.1,69.28346,22.462399
0.1,103.258194,-20.65876
0.1,128.15253,3.2780766
0.1,-107.33396,-8.915668
0.1,-174.88527,-13.674771
0.1,-120.35302,-116.49697
0.1,94.32029,-0.7428998
0.1,-110.657,33.95814
0.1,98.88968,-38.93452
0.1,68.663315,45.455498
0.1,166.61923,-1.4559152
0.1,-81.25571,-88.068855
0.1,70.57092,63.90995
0.1,-155.37411,-20.730354
0.1,79.050735,44.93168
0.1,125.12523,-23.277082
0.1,158.7416,-37.08289
0.1,-139.45032,14.327713
0.1,-78.111755,-79.46245
0.1,50.361816,56.262375
0.1,129.74725,-49.2314
0.1,-79.4075,-150.04713
0.1,-88.40606,-126.863976
0.1,126.30146,-58.427765
0.1,52.003826,66.97721
0.1,80.34734,-20.510918
0.1,61.642845,47.011612
0.1,120.42352,-58.30404
0.1,119.004135,-24.468096
0.1,62.166023,54.18276
0.1,119.004135,-24.468096
0.1,64.69377,62.852013
0.1,73.7107,38.21413
0.1,88.89773,65.40266
0.1,65.340385,81.22687
0.1,54.397976,61.021847
0.1,131.25742,-12.477759
0.1,91.9164,67.06982
0.1,-107.089005,-60.17433
0.1,114.4205,6.6370807
0.1,44.384525,28.809118
0.1,-154.58615,-55.49963
0.1,-192.74225,-31.78377
0.1,42.822426,63.27001
0.1,99.34042,-8.634043
0.1,-88.40629,-126.86386
0.1,-88.40651,-126.864296
0.1,52.109913,51.53624
0.1,136.5032,-14.514838
0.1,129.30438,-6.656696
0.1,43.399048,42.632748
0.1,129.57658,-31.43295
0.1,99.250626,3.8120506
0.1,-181.61958,-35.36966
0.1,42.3702,48.867493
0.1,127.23385,-11.556893
0.1,119.004135,-24.468096
0.1,38.369923,27.229044
0.1,134.88516,15.40386
0.1,30.242697,93.18341
0.1,109.191986,-33.98755
0.1,113.67288,-5.471677
0.1,-143.239,63.53474
0.1,-178.2006,29.705511
0.1,-174.88669,-13.675454
0.1,52.109913,51.53624
0.1,157.59895,-15.843656
0.1,-102.39729,-3.3213036
0.1,75.74801,73.62889
0.1,53.715363,40.32568
0.1,-129.70216,-58.11837
0.1,80.24293,63.003033
0.1,61.642845,47.011612
0.1,44.347775,57.282097
0.1,120.10973,-30.85093
0.1,43.780937,82.68735
0.1,104.40307,-29.96373
0.1,163.54327,-19.5024
0.1,95.55595,-23.086231
0.1,108.904945,-18.836533
0.1,-113.75047,-15.729269
0.1,120.10973,-30.85093
0.1,125.81903,-29.30663
0.1,-70.36381,-89.26849
0.1,52.109913,51.53624
0.1,-122.01001,-71.45064
0.1,-171.68713,-47.207542
0.1,-86.895615,-141.23045
0.1,57.747223,50.516113
0.1,-113.51719,-6.706462
0.1,79.050735,44.93168
0.1,-160.52505,-27.344524
0.1,147.14578,12.03828
0.1,97.96053,-17.03869
0.1,58.899338,66.07296
0.1,-143.2391,63.53474
0.1,60.7948,29.230564
0.1,58.899338,66.07296
0.1,152.7702,-23.323092
0.1,131.13167,-20.887724
0.1,167.74026,-28.03021
0.1,-73.726204,-145.33704
0.1,113.08424,-27.525122
0.1,112.703354,2.3835645
0.1,59.099,27.220385
0.1,74.8951,87.790634
0.1,-167.64528,-7.083644
0.1,95.89517,-26.690355
0.1,-125.077515,62.83015
0.1,-179.47318,-27.731512
0.1,-122.25616,-10.874128
0.1,-70.389084,-93.665504
0.1,-115.20081,68.04409
0.1,37.122826,45.546787
0.1,-144.33505,20.115786
0.1,-56.568073,-100.75035
0.1,39.568558,53.80316
0.1,-139.45007,14.328125
0.1,91.26157,-20.723349
0.1,88.0461,-6.9018464
0.1,119.648506,-19.150698
0.1,-150.50986,23.505707
0.1,-101.03107,-40.78868
0.1,60.925327,27.680912
0.1,119.648506,-19.150698
0.1,-165.2172,1.6747682
0.1,86.10647,-16.049603
0.1,49.62012,40.8432
0.1,119.648506,-19.150698
0.1,57.90592,40.23629
0.1,41.239704,5.4914393
0.1,29.67174,63.720554
0.1,-177.33714,-4.250762
0.1,100.50499,-25.156609
0.1,-117.8739,29.668665
0.1,-118.523766,-38.662567
0.1,118.82266,-60.714947
0.1,120.10973,-30.85093
0.1,67.32404,100.33487
0.1,29.041489,14.8547
0.1,79.89461,55.992493
0.1,52.109913,51.53624
0.1,54.952396,77.876076
0.1,119.004135,-24.468096
0.1,31.644842,47.709568
0.1,52.810616,35.794334
0.1,41.699722,29.083138
0.1,19.037699,72.552155
0.1,50.361816,56.262375
0.1,-178.20236,29.702873
0.1,125.51173,-16.463984
0.1,-61.938606,-120.72488
0.1,113.08424,-27.525122
0.1,-173.25438,-61.57759
0.1,-73.56628,-138.71715
0.1,42.3702,48.867493
0.1,114.746155,-21.189346
0.1,87.72587,-12.62223
0.1,57.747223,50.516113
0.1,136.5032,-14.514838
0.1,43.399048,42.632748
0.1,-173.25377,-61.57773
0.1,94.5902,-36.9945
0.1,109.32577,-46.937805
0.1,113.08424,-27.525122
0.1,-86.895645,-141.23112
0.1,141.8335,-52.574944
0.1,56.177185,55.306248
0.1,62.680386,89.56147
0.1,23.729626,44.26687
0.1,-107.9589,-18.4065
0.1,42.3702,48.867493
0.1,47.691154,32.66147
0.1,48.28467,46.76211
0.1,22.638773,43.428482
0.1,-181.61981,-35.369724
0.1,141.0538,20.848137
0.1,125.20253,-4.259399
0.1,-134.61624,-32.05746
0.1,-81.25603,-88.06926
0.1,150.89719,-51.931202
0.1,103.258194,-20.65876
0.1,114.746155,-21.189346
0.1,129.30438,-6.656696
0.1,-93.59385,-135.68018
0.1,142.95879,-33.98248
0.1,26.836416,16.336208
0.1,52.003826,66.97721
0.1,128.79274,16.879814
0.1,-123.96798,-106.95818
0.1,-113.75039,-15.72907
0.1,131.13167,-20.887724
0.1,136.18497,4.0798435
0.1,-138.06226,31.693977
0.1,68.663315,45.455498
0.1,113.08424,-27.525122
0.1,-175.76396,-54.60179
0.1,54.397976,61.021847
0.1,52.109913,51.53624
0.1,114.746155,-21.189346
0.1,-100.24797,-18.857956
0.1,-121.1633,22.36705
0.1,-73.72641,-145.33751
0.1,-187.27682,-39.575367
0.1,64.69377,62.852013
0.1,-124.06458,31.599003
0.1,145.95901,-39.67243
0.1,-115.7717,-23.892231
0.1,119.648506,-19.150698
0.1,-154.58675,-55.49967
0.1,133.0173,-7.8398995
0.1,-121.33809,56.66904
0.1,91.69312,-49.70454
0.1,99.48881,-20.20107
0.1,36.629498,76.94549
0.1,125.12523,-23.277082
0.1,119.004135,-24.468096
0.1,32.651913,59.276608
0.1,-162.6136,-17.843142
0.1,-183.34886,4.4393225
0.1,56.177185,55.306248
0.1,-97.90814,-139.60074
0.1,-94.41978,-58.22816
0.1,-178.20236,29.703667
0.1,37.010242,2.4800453
0.1,41.239704,5.4914393
0.1,97.52871,-25.300932
0.1,-99.58641,-87.55158
0.1,104.88899,-9.833918
0.1,-167.64528,-7.083476
0.1,-68.80001,-132.94258
0.1,-174.6321,10.762717
0.1,66.772736,90.05678
0.1,-146.0943,-13.545884
0.1,84.89013,77.63043
0.1,-180.31389,-20.800304
0.1,47.09671,52.343132
0.1,-139.38246,-6.81229
0.1,125.51173,-16.463984
0.1,80.52058,4.330903
0.1,92.52557,-62.040634
0.1,114.4205,6.6370807
0.1,-117.67625,-121.59945
0.1,130.50749,-16.97108
0.1,-95.10574,-68.38266
0.1,124.15013,5.973447
0.1,153.16066,-51.349804
0.1,76.71662,56.52366
0.1,92.634415,-4.6784244
0.1,57.226925,100.60981
0.1,84.93414,-5.380921
0.1,-150.66139,63.599674
0.1,30.20157,61.069363
0.1,110.23733,-10.094097
0.1,52.109913,51.53624
0.1,-62.307888,-127.52928
0.1,145.30782,-14.695636
0.1,132.78496,-33.236946
0.1,-79.40752,-150.04715
0.1,-109.5904,-127.32958
0.1,103.258194,-20.65876
0.1,80.16731,54.94603
0.1,-57.79692,-105.288284
0.1,75.629715,50.26649
0.1,141.31961,-18.945345
0.1,69.02066,-15.52148
0.1,78.53078,-1.463926
0.1,123.11858,-3.2516496
0.1,114.746155,-21.189346
0.1,-110.44974,57.625298
0.1,109.01798,-4.0458794
0.1,52.810616,35.794334
0.1,47.09671,52.343132
0.1,-107.088455,-60.173336
0.1,-97.90814,-139.60074
0.1,-79.40735,-150.04706
0.1,-59.98102,-98.94719
0.1,64.69377,62.852013
0.1,119.004135,-24.468096
0.1,-134.89157,35.317226
0.1,113.975,-15.037777
0.1,60.31468,59.606678
0.1,119.004135,-24.468096
0.1,-109.0267,16.676311
0.1,69.52012,38.46964
0.1,54.530167,45.907036
0.1,114.746155,-21.189346
0.1,-148.04347,-59.139793
0.1,56.743053,88.430954
0.1,20.345915,35.893147
0.1,120.10973,-30.85093
0.1,71.07944,-15.473079
0.1,-123.161705,75.03228
0.1,-151.95079,-35.635246
0.1,27.065493,70.96621
0.1,-68.220985,-86.05632
0.1,37.527477,73.108
0.1,67.59121,57.289776
0.1,-110.17486,-96.72902
0.1,125.94926,11.659549
0.1,-125.13402,-75.35082
0.1,49.62012,40.8432
0.1,113.975,-15.037777
0.1,33.666042,54.333042
0.1,-107.958015,-18.406784
0.1,123.40828,-9.284924
0.1,-125.18282,-64.699425
0.1,115.82935,-1.3169421
0.1,119.004135,-24.468096
0.1,-126.93623,-28.420881
0.1,64.69377,62.852013
0.1,29.146687,90.82673
0.1,54.738503,25.85356
0.1,97.96053,-17.03869
0.1,-192.74355,-31.783627
0.1,97.352844,-39.119556
0.1,-125.3023,-43.51263
0.1,125.12523,-23.277082
0.1,-150.66142,63.599728
0.1,91.58723,-13.643452
0.1,-125.62517,-108.21271
0.1,61.642845,47.011612
0.1,44.347775,57.282097
0.1,-97.69899,-140.45857
0.1,148.90222,-20.774855
0.1,35.058857,39.855713
0.1,137.37932,-30.367432
0.1,-109.026146,16.677166
0.1,33.666042,54.333042
0.1,-125.80318,66.398575
0.1,84.809906,2.6792161
0.1,-181.62083,-35.3697
0.1,115.0511,-44.46591
0.1,-155.37407,-20.73027
0.1,-52.754936,-101.77875
0.1,140.7636,-29.185175
0.1,50.361816,56.262375
0.1,-169.94351,-51.815723
0.1,-61.938457,-120.72458
0.1,-108.83979,1.7824477
0.1,140.7636,-29.185175
0.1,120.10973,-30.85093
0.1,63.42639,74.25044
0.1,-154.67708,-27.287971
0.1,37.8125,76.341515
0.1,62.963757,35.451912
0.1,39.568558,53.80316
0.1,62.166023,54.18276
0.1,61.642845,47.011612
0.1,-132.43585,72.16089
0.1,-125.80308,66.398415
0.1,-105.8005,64.246
0.1,46.222767,68.99477
0.1,119.004135,-24.468096
0.1,131.25076,-26.930218
0.1,114.746155,-21.189346
0.1,-122.25589,-10.8737755
0.1,103.16452,1.3726451
0.1,65.2942,69.81589
0.1,67.11775,29.34178
0.1,-81.26093,-88.071465
0.1,-175.76328,-54.601925
0.1,113.08424,-27.525122
0.1,132.64026,1.7968887
0.1,44.77655,24.449827
0.1,119.004135,-24.468096
0.1,123.86926,-46.745037
0.1,56.177185,55.306248
0.1,124.15013,5.973447
0.1,23.587982,65.56566
0.1,69.1133,32.005833
0.1,-105.8006,64.24568
0.1,120.10973,-30.85093
0.1,49.62012,40.8432
0.1,52.109913,51.53624
0.1,104.247,-5.6736493
0.1,56.177185,55.306248
0.1,125.51173,-16.463984
0.1,48.73897,85.17228
0.1,123.49206,-48.32242
0.1,141.31961,-18.945345
0.1,125.51173,-16.463984
0.1,107.41805,10.0477705
0.1,-115.52659,76.20512
0.1,85.83341,-10.5188875
0.1,39.54822,69.62938
0.1,-120.32109,11.381688
0.1,119.54615,-13.192557
0.1,144.24928,-54.863693
0.1,24.803816,70.95754
0.1,60.31468,59.606678
0.1,91.44635,9.814535
0.1,-107.958466,-18.406107
0.1,44.347775,57.282097
0.1,-155.37361,-20.729242
0.1,-58.91293,-132.58034
0.1,75.80656,53.092564
0.1,-113.98271,-128.19908
0.1,52.810616,35.794334
0.1,99.27143,-28.602869
0.1,92.620415,-7.497111
0.1,81.19217,-15.489822
0.1,32.651913,59.276608
0.1,87.21067,71.0129
0.1,66.080086,92.50427
0.1,-109.026726,16.676651
0.1,62.166023,54.18276
0.1,99.27143,-28.602869
0.1,-154.67653,-27.288088
0.1,-103.51786,-97.47369
0.1,119.648506,-19.150698
0.1,42.822426,63.27001
0.1,-115.52659,76.20512
0.1,141.89499,13.194238
0.1,54.397976,61.021847
0.1,140.14194,14.640031
0.1,61.642845,47.011612
0.1,104.40326,-1.3099239
0.1,96.897896,-0.8797852
0.1,67.58621,50.98036
0.1,-174.63176,10.762499
0.1,80.6308,57.76346
0.1,119.54615,-13.192557
0.1,-176.2847,22.229902
0.1,114.746155,-21.189346
0.1,114.746155,-21.189346
0.1,125.51173,-16.463984
0.1,114.746155,-21.189346
0.1,61.642845,47.011612
0.1,-87.09745,-133.7987
0.1,44.347775,57.282097
0.1,119.648506,-19.150698
0.1,-90.2244,-98.5051
0.1,-198.21167,-3.6213183
0.1,-160.52504,-27.344305
0.1,141.33011,-41.887398
0.1,-107.958,-18.406792
0.1,-109.56904,-37.04699
0.1,-129.70216,-58.118374
0.1,-107.3348,-8.916118
0.1,54.397976,61.021847
0.1,111.75053,-42.23518
0.1,117.52121,-43.434757
0.1,90.56988,-21.651108
0.1,-164.20712,49.432796
0.1,135.84818,-55.70194
0.1,133.77689,-56.531246
0.1,-173.25417,-61.57719
0.1,-198.21199,-3.621891
0.1,92.54421,-30.143364
0.1,62.166023,54.18276
0.1,67.58621,50.98036
0.1,119.06721,-5.4582133
0.1,142.5106,-47.086113
0.1,-137.68071,40.031734
0.1,-119.192924,-14.520119
0.1,61.642845,47.011612
0.1,52.109913,51.53624
0.1,67.59121,57.289776
0.1,35.902687,64.10938
0.1,42.3702,48.867493
0.1,-125.30281,-43.51305
0.1,-73.726006,-145.33694
0.1,79.99755,-21.985598
0.1,52.964073,87.985725
0.1,79.99755,-21.985598
0.1,70.18117,69.22917
0.1,125.12523,-23.277082
0.1,24.046312,37.24881
0.1,-180.31375,-20.801466
0.1,147.25638,-8.31111
0.1,117.09349,-52.778397
0.1,-143.17877,32.405792
0.1,114.96375,-45.50059
0.1,67.58621,50.98036
0.1,95.18955,67.51063
0.1,76.583755,73.73012
0.1,119.648506,-19.150698
0.1,64.69377,62.852013
0.1,125.81903,-29.30663
0.1,75.28857,66.81244
0.1,108.065254,-14.371993
0.1,37.122826,45.546787
0.1,72.20971,53.577984
0.1,43.399048,42.632748
0.1,29.434723,24.870453
0.1,-81.69128,-79.937004
0.1,-61.93896,-120.72495
0.1,66.651764,82.34287
0.1,47.691154,32.66147
0.1,32.18751,32.96661
0.1,-141.8764,-0.5265063
0.1,50.361816,56.262375
0.1,48.28467,46.76211
0.1,119.004135,-24.468096
0.1,33.666042,54.333042
0.1,-178.2025,29.703602
0.1,120.10973,-30.85093
0.1,141.46106,-13.585224
0.1,81.94484,41.00251
0.1,-120.321075,11.381673
0.1,-176.28528,22.230196
0.1,-73.726204,-145.33678
0.1,120.10973,-30.85093
0.1,131.25742,-12.477759
0.1,54.530167,45.907036
0.1,108.065254,-14.371993
0.1,-90.872185,-72.75643
0.1,113.975,-15.037777
0.1,-121.25575,-96.91904
0.1,104.65176,3.7823908
0.1,43.399048,42.632748
0.1,49.774265,28.763515
0.1,-125.80325,66.398445
0.1,-110.44975,57.625477
0.1,75.769775,60.459476
0.1,85.39604,0.59883785
0.1,-150.50967,23.505892
0.1,-115.770546,-23.891726
0.1,-134.75977,-9.252972
0.1,60.31468,59.606678
0.1,-187.276,-39.573704
0.1,50.361816,56.262375
0.1,48.481697,91.75669
0.1,63.8025,91.456245
0.1,55.66561,94.38108
0.1,-153.02316,55.63352
0.1,-115.77048,-23.891966
0.1,119.004135,-24.468096
0.1,38.184772,58.92615
0.1,54.397976,61.021847
0.1,-90.872215,-72.75641
0.1,56.177185,55.306248
0.1,-126.938324,-28.418362
0.1,112.703354,2.3835645
0.1,128.01007,-44.25844
0.1,24.125216,74.133026
0.1,64.69377,62.852013
0.1,67.58621,50.98036
0.1,122.99829,-44.761364
0.1,111.16407,9.750937
0.1,148.23532,-27.956387
0.1,-107.958466,-18.405714
0.1,44.101585,18.116314
0.1,-137.88219,39.721413
0.1,37.122826,45.546787
0.1,104.07694,-53.20563
0.1,131.25742,-12.477759
0.1,99.832695,-0.19560125
0.1,85.52896,28.479406
0.1,87.16616,42.012547
0.1,103.027405,-14.545042
0.1,118.39525,-22.11919
0.1,92.76041,9.69694
0.1,-162.63956,-17.877094
0.1,129.27246,21.54437
0.1,123.40828,-9.284924
0.1,58.899338,66.07296
0.1,-111.88382,-42.418423
0.1,-81.25918,-88.07025
0.1,97.96053,-17.03869
0.1,117.34759,-39.328552
0.1,8.8584,56.488747
0.1,136.72232,-25.467987
0.1,42.679913,86.935234
0.1,-127.08929,38.30245
0.1,120.10973,-30.85093
0.1,125.51173,-16.463984
0.1,96.77772,58.291435
0.1,-150.66243,63.599148
0.1,118.31185,18.847027
0.1,55.75989,87.23531
0.1,-173.25414,-61.577225
0.1,54.397976,61.021847
0.1,131.80591,-46.13143
0.1,128.15253,3.2780766
0.1,89.96305,-55.9976
0.1,-70.38936,-93.66542
0.1,-121.254364,-96.91828
0.1,58.899338,66.07296
0.1,104.355934,24.38545
0.1,113.975,-15.037777
0.1,77.53082,28.749804
0.1,72.62586,81.76509
0.1,128.15253,3.2780766
0.1,-178.2006,29.70282
0.1,110.23733,-10.094097
0.1,-162.64748,-17.801033
0.1,119.54615,-13.192557
0.1,81.95484,-34.968624
0.1,-140.2562,70.03141
0.1,74.796394,-2.6736653
0.1,-87.95694,-81.70719
0.1,89.093094,-47.73265
0.1,-151.95105,-35.635582
0.1,-139.38191,-6.81247
0.1,114.4205,6.6370807
0.1,-146.3097,72.0598
0.1,46.222767,68.99477
0.1,-112.998795,46.828762
0.1,110.23733,-10.094097
0.1,113.975,-15.037777
0.1,67.59121,57.289776
0.1,-118.26664,-61.83945
0.1,-69.296074,-127.368484
0.1,71.98362,49.392456
0.1,-166.49452,-51.04558
0.1,43.399048,42.632748
0.1,122.667755,-48.931705
0.1,90.99079,4.1103935
0.1,155.94702,-15.5876465
0.1,64.69377,62.852013
0.1,104.88899,-9.833918
0.1,95.695755,8.487372
0.1,113.975,-15.037777
0.1,19.09623,61.920868
0.1,114.746155,-21.189346
0.1,99.240326,-45.61446
0.1,-131.44403,-20.673937
0.1,57.747223,50.516113
0.1,44.347775,57.282097
0.1,37.122826,45.546787
0.1,93.69036,64.92633
0.1,88.3564,-48.44593
0.1,-139.38176,-6.8123264
0.1,-109.02665,16.677084
0.1,102.423416,-47.148388
0.1,-140.25589,70.03161
0.1,-172.2756,-44.906887
0.1,96.1081,44.44437
0.1,114.4205,6.6370807
0.1,134.2486,-4.605314
0.1,-120.32156,11.381954
0.1,119.648506,-19.150698
0.1,20.627676,44.019608
0.1,-127.26138,-118.17782
0.1,-184.66467,4.477595
0.1,143.50676,4.4730186
0.1,52.109913,51.53624
0.1,115.04726,-33.776073
0.1,41.12857,94.55228
0.1,-99.58606,-87.55222
0.1,79.06055,47.92816
0.1,158.40865,-1.0868863
0.1,-143.17827,32.405994
0.1,58.899338,66.07296
0.1,-154.58664,-55.499783
0.1,52.109913,51.53624
0.1,99.832695,-0.19560125
0.1,112.703354,2.3835645
0.1,-136.8174,7.5516605
0.1,-170.06377,-0.8559554
0.1,113.08424,-27.525122
0.1,47.09671,52.343132
0.1,120.16359,14.706852
0.1,98.97557,7.2241344
0.1,113.08424,-27.525122
0.1,120.10973,-30.85093
0.1,-146.09393,-13.546009
0.1,-120.321175,11.381726
0.1,-113.51769,-6.706308
0.1,35.902687,64.10938
0.1,94.215744,-44.357258
0.1,144.4884,4.7632666
0.1,8.132059,30.163437
0.1,88.99515,90.936035
0.1,33.999912,69.05359
0.1,144.61392,-17.668234
0.1,41.699722,29.083138
0.1,100.60953,-34.798676
0.1,122.3649,-42.353893
0.1,47.09671,52.343132
0.1,-130.70747,30.873747
0.1,-90.224594,-98.50445
0.1,-113.89034,33.293915
0.1,134.07828,-49.900784
0.1,158.4028,-27.621834
0.1,134.53358,-46.510845
0.1,156.00829,-31.898603
0.1,-148.65741,-60.284782
0.1,-118.80441,57.694893
0.1,120.10973,-30.85093
0.1,123.40828,-9.284924
0.1,-116.03425,-91.35379
0.1,-127.26107,-118.178185
0.1,18.497412,39.814735
0.1,-68.246254,-124.0193
0.1,-192.7414,-31.78447
0.1,-79.407394,-150.04626
0.1,-81.25707,-88.0663
0.1,39.54822,69.62938
0.1,-88.406075,-126.86317
0.1,117.34759,-39.328552
0.1,110.23733,-10.094097
0.1,-72.88036,-122.10975
0.1,100.05291,-4.6224766
0.1,45.684536,12.707787
0.1,67.269424,70.21877
0.1,-110.506035,-67.40532
0.1,-101.91566,-133.35654
0.1,54.530167,45.907036
0.1,-192.74176,-31.784014
0.1,-100.24796,-18.85794
0.1,-186.33348,-19.936176
0.1,64.87755,71.77347
0.1,-118.369125,-47.515316
0.1,-126.93891,-28.416494
0.1,-112.745964,23.194237
0.1,23.258062,80.773056
0.1,125.81903,-29.30663
0.1,143.47464,-41.93124
0.1,127.94322,-53.909813
0.1,138.19025,-34.962555
0.1,-94.42066,-58.228764
0.1,-107.48616,-2.2664897
0.1,27.991467,62.64241
0.1,-187.99368,-50.199524
0.1,83.37511,59.078705
0.1,94.29329,-19.315767
0.1,-111.09512,-81.48813
0.1,87.84448,47.2355
0.1,131.13167,-20.887724
0.1,64.69377,62.852013
0.1,-93.00182,-105.16044
0.1,32.651913,59.276608
0.1,39.061485,77.15587
0.1,101.344864,-39.57211
0.1,-88.40646,-126.863785
0.1,52.109913,51.53624
0.1,-121.2557,-96.919136
0.1,47.41703,36.554142
0.1,28.623827,31.651806
0.1,-135.6953,76.72132
0.1,92.96338,-11.665996
0.1,167.34178,-35.13477
0.1,-112.74575,23.194206
0.1,134.86047,-44.789616
0.1,-125.302605,-43.513165
0.1,-180.3133,-20.801819
0.1,-137.67876,40.030697
0.1,-111.8874,-42.418495
0.1,74.750626,32.7323
0.1,75.15613,-15.826017
0.1,-126.93877,-28.417004
0.1,42.34287,81.19342
0.1,-86.8968,-141.2306
0.1,114.746155,-21.189346
0.1,50.93337,53.8824
0.1,60.31468,59.606678
0.1,62.166023,54.18276
0.1,37.122826,45.546787
0.1,-111.88573,-42.417652
0.1,145.93634,-6.6199765
0.1,94.873085,-8.456311
0.1,29.97099,28.422995
0.1,-113.750595,-15.728633
0.1,-171.68883,6.893042
0.1,-125.62517,-108.21271
0.1,161.33252,-7.9843836
0.1,143.88521,-24.309078
0.1,-137.67908,40.030983
0.1,-150.66124,63.599384
0.1,-109.026535,16.676254
0.1,125.51173,-16.463984
0.1,67.59121,57.289776
0.1,54.99534,21.254656
0.1,-87.0977,-133.79973
0.1,54.57739,27.76699
0.1,75.629715,50.26649
0.1,88.20388,-24.482
0.1,21.189152,89.54456
0.1,-110.17464,-96.729095
0.1,48.28467,46.76211
0.1,-161.67896,-2.3660693
0.1,-89.02261,-73.84611
0.1,47.09671,52.343132
0.1,143.37234,-35.471962
0.1,88.44409,39.619823
0.1,129.21478,-46.755943
0.1,109.01798,-4.0458794
0.1,125.51173,-16.463984
0.1,125.81903,-29.30663
0.1,113.08424,-27.525122
0.1,25.082619,34.647686
0.1,98.9925,41.507217
0.1,68.663315,45.455498
0.1,47.09671,52.343132
0.1,-81.69169,-79.93715
0.1,117.34759,-39.328552
0.1,143.37234,-35.471962
0.1,85.11812,35.598965
0.1,-115.19929,68.044136
0.1,65.2942,69.81589
0.1,56.95278,79.70074
0.1,89.35117,32.13986
0.1,119.004135,-24.468096
0.1,-104.00166,-69.69285
0.1,54.397976,61.021847
0.1,-179.02036,15.199542
0.1,-173.9336,-43.353428
0.1,137.4961,-45.714325
0.1,-120.35279,-116.49686
0.1,54.397976,61.021847
0.1,-121.16298,22.367155
0.1,-83.05652,-142.3915
0.1,104.93536,-48.983578
0.1,94.212524,-29.468908
0.1,46.135674,24.325285
0.1,125.81903,-29.30663
0.1,52.109913,51.53624
0.1,108.904945,-18.836533
0.1,132.78496,-33.236946
0.1,95.62292,-24.45527
0.1,61.386745,105.41472
0.1,55.015015,85.72264
0.1,-137.28983,68.15009
0.1,46.222767,68.99477
0.1,-129.70181,-58.118595
0.1,54.397976,61.021847
0.1,119.004135,-24.468096
0.1,129.30438,-6.656696
0.1,-153.5737,52.207287
0.1,-170.06377,-0.8559009
0.1,104.40307,-29.96373
0.1,113.975,-15.037777
0.1,10.785269,72.59064
0.1,100.05291,-4.6224766
0.1,125.12523,-23.277082
0.1,-175.76338,-54.60054
0.1,60.31468,59.606678
0.1,34.077755,30.772285
0.1,123.40828,-9.284924
0.1,-68.246475,-124.01938
0.1,46.222767,68.99477
0.1,-61.938786,-120.72499
0.1,114.746155,-21.189346
0.1,-87.95728,-81.70727
0.1,135.32744,-41.102905
0.1,17.765863,37.8393
0.1,-121.25604,-96.919624
0.1,62.296627,83.69871
0.1,-190.26665,-36.0025
0.1,-87.70919,-65.57731
0.1,115.04726,-33.776073
0.1,-134.61624,-32.057503
0.1,47.691154,32.66147
0.1,57.46257,98.8969
0.1,125.81903,-29.30663
0.1,39.689793,38.800476
0.1,73.67687,-14.926126
0.1,96.86102,-56.680614
0.1,47.09671,52.343132
0.1,83.828674,-32.52413
0.1,88.62008,-63.3324
0.1,67.41074,95.129524
0.1,106.50685,-48.74978
0.1,114.98023,-49.772015
0.1,35.535854,21.254965
0.1,85.382576,48.02324
0.1,98.04758,-60.110428
0.1,-96.29818,-101.859245
0.1,-110.52222,-67.341156
0.1,-110.44941,57.624973
0.1,107.20138,-24.848621
0.1,-92.00855,-107.75273
0.1,49.62012,40.8432
0.1,37.122826,45.546787
